row,ID,second,ECG,EDA
735,Pilot_003,1.47,33644,5883
736,Pilot_003,1.472,33526,5987
737,Pilot_003,1.474,33310,5948
738,Pilot_003,1.476,33120,5908
739,Pilot_003,1.478,32940,5891
740,Pilot_003,1.48,32879,5887
741,Pilot_003,1.482,32834,5971
742,Pilot_003,1.484,32736,5958
743,Pilot_003,1.486,32756,5900
744,Pilot_003,1.488,32712,5880
745,Pilot_003,1.49,32708,5889
746,Pilot_003,1.492,32740,6010
747,Pilot_003,1.494,32756,5952
748,Pilot_003,1.496,32734,5936
749,Pilot_003,1.498,32724,5943
750,Pilot_003,1.5,32690,5957
751,Pilot_003,1.502,32656,5978
752,Pilot_003,1.504,32636,5882
753,Pilot_003,1.506,32668,5877
754,Pilot_003,1.508,32686,5909
755,Pilot_003,1.51,32704,5920
756,Pilot_003,1.512,32724,5906
757,Pilot_003,1.514,32688,5923
758,Pilot_003,1.516,32668,5947
759,Pilot_003,1.518,32676,5955
760,Pilot_003,1.52,32688,5958
761,Pilot_003,1.522,32670,5972
762,Pilot_003,1.524,32665,5891
763,Pilot_003,1.526,32655,5879
764,Pilot_003,1.528,32661,5911
765,Pilot_003,1.53,32686,5932
766,Pilot_003,1.532,32672,5927
767,Pilot_003,1.534,32724,5932
768,Pilot_003,1.536,32759,5943
769,Pilot_003,1.538,32732,6042
770,Pilot_003,1.54,32692,5879
771,Pilot_003,1.542,32672,5884
772,Pilot_003,1.544,32690,5885
773,Pilot_003,1.546,32682,5887
774,Pilot_003,1.548,32588,5903
775,Pilot_003,1.55,32546,5927
776,Pilot_003,1.552,32518,5925
777,Pilot_003,1.554,32564,5918
778,Pilot_003,1.556,32744,5936
779,Pilot_003,1.558,33070,5934
780,Pilot_003,1.56,33468,5964
781,Pilot_003,1.562,33868,5947
782,Pilot_003,1.564,34264,5930
783,Pilot_003,1.566,34652,5910
784,Pilot_003,1.568,35096,5916
785,Pilot_003,1.57,35684,5889
786,Pilot_003,1.572,36328,5881
787,Pilot_003,1.574,36826,5911
788,Pilot_003,1.576,37210,5919
789,Pilot_003,1.578,37578,5906
790,Pilot_003,1.58,37926,5914
791,Pilot_003,1.582,38024,5898
792,Pilot_003,1.584,37768,5893
793,Pilot_003,1.586,37318,5897
794,Pilot_003,1.588,36940,5891
795,Pilot_003,1.59,36318,5876
796,Pilot_003,1.592,35354,5870
797,Pilot_003,1.594,34346,5874
798,Pilot_003,1.596,33428,5872
799,Pilot_003,1.598,32528,5878
800,Pilot_003,1.6,31894,5893
801,Pilot_003,1.602,31320,5910
802,Pilot_003,1.604,30852,5922
803,Pilot_003,1.606,30702,5921
804,Pilot_003,1.608,30768,5890
805,Pilot_003,1.61,30848,5894
806,Pilot_003,1.612,31014,5891
807,Pilot_003,1.614,31238,5892
808,Pilot_003,1.616,31370,6014
809,Pilot_003,1.618,31488,6075
810,Pilot_003,1.62,31656,5889
811,Pilot_003,1.622,31840,5893
812,Pilot_003,1.624,31960,6063
813,Pilot_003,1.626,32074,5889
814,Pilot_003,1.628,32188,5897
815,Pilot_003,1.63,32250,5925
816,Pilot_003,1.632,32272,5917
817,Pilot_003,1.634,32252,5916
818,Pilot_003,1.636,32260,5922
819,Pilot_003,1.638,32280,5943
820,Pilot_003,1.64,32252,5985
821,Pilot_003,1.642,32188,5890
822,Pilot_003,1.644,32206,5893
823,Pilot_003,1.646,32273,5925
824,Pilot_003,1.648,32340,5926
825,Pilot_003,1.65,32392,5957
826,Pilot_003,1.652,32388,5990
827,Pilot_003,1.654,32344,5997
828,Pilot_003,1.656,32296,5966
829,Pilot_003,1.658,32334,5946
830,Pilot_003,1.66,32376,5916
831,Pilot_003,1.662,32358,5913
832,Pilot_003,1.664,32358,5889
833,Pilot_003,1.666,32382,6037
834,Pilot_003,1.668,32416,6062
835,Pilot_003,1.67,32452,5889
836,Pilot_003,1.672,32428,5893
837,Pilot_003,1.674,32458,5900
838,Pilot_003,1.676,32446,5888
839,Pilot_003,1.678,32468,5891
840,Pilot_003,1.68,32500,5902
841,Pilot_003,1.682,32542,5926
842,Pilot_003,1.684,32500,5928
843,Pilot_003,1.686,32554,5929
844,Pilot_003,1.688,32574,5933
845,Pilot_003,1.69,32606,5924
846,Pilot_003,1.692,32584,5916
847,Pilot_003,1.694,32626,5909
848,Pilot_003,1.696,32612,5900
849,Pilot_003,1.698,32560,5893
850,Pilot_003,1.7,32572,5904
851,Pilot_003,1.702,32616,5892
852,Pilot_003,1.704,32642,5894
853,Pilot_003,1.706,32652,5899
854,Pilot_003,1.708,32677,6070
855,Pilot_003,1.71,32696,6001
856,Pilot_003,1.712,32676,5998
857,Pilot_003,1.714,32664,5973
858,Pilot_003,1.716,32716,5940
859,Pilot_003,1.718,32744,5934
860,Pilot_003,1.72,32740,5915
861,Pilot_003,1.722,32756,5896
862,Pilot_003,1.724,32780,5893
863,Pilot_003,1.726,32848,5904
864,Pilot_003,1.728,32864,6004
865,Pilot_003,1.73,32824,5952
866,Pilot_003,1.732,32800,5922
867,Pilot_003,1.734,32822,5922
868,Pilot_003,1.736,32848,5920
869,Pilot_003,1.738,32868,5932
870,Pilot_003,1.74,32884,5931
871,Pilot_003,1.742,32932,5954
872,Pilot_003,1.744,32956,5978
873,Pilot_003,1.746,32946,6036
874,Pilot_003,1.748,32948,5893
875,Pilot_003,1.75,32984,5911
876,Pilot_003,1.752,33028,5929
877,Pilot_003,1.754,33040,5928
878,Pilot_003,1.756,33024,5932
879,Pilot_003,1.758,33040,5923
880,Pilot_003,1.76,33032,5916
881,Pilot_003,1.762,33068,5903
882,Pilot_003,1.764,33128,5959
883,Pilot_003,1.766,33160,5927
884,Pilot_003,1.768,33132,6058
885,Pilot_003,1.77,33208,5921
886,Pilot_003,1.772,33252,5899
887,Pilot_003,1.774,33274,5943
888,Pilot_003,1.776,33296,5900
889,Pilot_003,1.778,33368,5987
890,Pilot_003,1.78,33404,5935
891,Pilot_003,1.782,33442,5904
892,Pilot_003,1.784,33464,5895
893,Pilot_003,1.786,33458,5974
894,Pilot_003,1.788,33500,5939
895,Pilot_003,1.79,33508,5935
896,Pilot_003,1.792,33616,5898
897,Pilot_003,1.794,33664,5903
898,Pilot_003,1.796,33684,5967
899,Pilot_003,1.798,33700,5920
900,Pilot_003,1.8,33704,5903
901,Pilot_003,1.802,33716,5954
902,Pilot_003,1.804,33762,5934
903,Pilot_003,1.806,33748,5914
904,Pilot_003,1.808,33756,6084
905,Pilot_003,1.81,33820,5951
906,Pilot_003,1.812,33822,5940
907,Pilot_003,1.814,33799,5924
908,Pilot_003,1.816,33788,5928
909,Pilot_003,1.818,33764,5901
910,Pilot_003,1.82,33766,6105
911,Pilot_003,1.822,33764,5956
912,Pilot_003,1.824,33793,5937
913,Pilot_003,1.826,33762,5897
914,Pilot_003,1.828,33826,6023
915,Pilot_003,1.83,33790,5954
916,Pilot_003,1.832,33760,5951
917,Pilot_003,1.834,33696,5935
918,Pilot_003,1.836,33612,5930
919,Pilot_003,1.838,33600,5930
920,Pilot_003,1.84,33568,5908
921,Pilot_003,1.842,33505,6024
922,Pilot_003,1.844,33464,5946
923,Pilot_003,1.846,33362,5941
924,Pilot_003,1.848,33300,5926
925,Pilot_003,1.85,33256,5903
926,Pilot_003,1.852,33160,5910
927,Pilot_003,1.854,33149,6009
928,Pilot_003,1.856,33102,5987
929,Pilot_003,1.858,32988,5960
930,Pilot_003,1.86,32902,5969
931,Pilot_003,1.862,32836,5990
932,Pilot_003,1.864,32760,6009
933,Pilot_003,1.866,32672,6012
934,Pilot_003,1.868,32624,5969
935,Pilot_003,1.87,32580,5980
936,Pilot_003,1.872,32500,6049
937,Pilot_003,1.874,32453,6010
938,Pilot_003,1.876,32418,5956
939,Pilot_003,1.878,32388,5928
940,Pilot_003,1.88,32286,5940
941,Pilot_003,1.882,32260,5932
942,Pilot_003,1.884,32238,5937
943,Pilot_003,1.886,32224,5911
944,Pilot_003,1.888,32188,5911
945,Pilot_003,1.89,32160,6007
946,Pilot_003,1.892,32092,5967
947,Pilot_003,1.894,32034,5952
948,Pilot_003,1.896,32000,5932
949,Pilot_003,1.898,32012,5937
950,Pilot_003,1.9,32024,5907
951,Pilot_003,1.902,32036,5905
952,Pilot_003,1.904,31998,5907
953,Pilot_003,1.906,32034,5910
954,Pilot_003,1.908,32080,6001
955,Pilot_003,1.91,32064,5989
956,Pilot_003,1.912,32080,5988
957,Pilot_003,1.914,32069,5972
958,Pilot_003,1.916,32080,5971
959,Pilot_003,1.918,32078,5987
960,Pilot_003,1.92,32102,6069
961,Pilot_003,1.922,32104,6115
962,Pilot_003,1.924,32116,5913
963,Pilot_003,1.926,32148,5905
964,Pilot_003,1.928,32149,5922
965,Pilot_003,1.93,32134,5949
966,Pilot_003,1.932,32101,5955
967,Pilot_003,1.934,32156,5963
968,Pilot_003,1.936,32154,5985
969,Pilot_003,1.938,32152,5994
970,Pilot_003,1.94,32196,6023
971,Pilot_003,1.942,32236,5998
972,Pilot_003,1.944,32244,5935
973,Pilot_003,1.946,32213,5939
974,Pilot_003,1.948,32262,5922
975,Pilot_003,1.95,32258,5911
976,Pilot_003,1.952,32241,6014
977,Pilot_003,1.954,32298,5959
978,Pilot_003,1.956,32346,5934
979,Pilot_003,1.958,32286,5940
980,Pilot_003,1.96,32260,5909
981,Pilot_003,1.962,32324,5916
982,Pilot_003,1.964,32326,5914
983,Pilot_003,1.966,32292,5916
984,Pilot_003,1.968,32312,5910
985,Pilot_003,1.97,32257,5911
986,Pilot_003,1.972,32254,5914
987,Pilot_003,1.974,32340,5922
988,Pilot_003,1.976,32376,5943
989,Pilot_003,1.978,32272,5949
990,Pilot_003,1.98,32256,5944
991,Pilot_003,1.982,32341,5967
992,Pilot_003,1.984,32376,6009
993,Pilot_003,1.986,32366,5913
994,Pilot_003,1.988,32364,5924
995,Pilot_003,1.99,32332,5947
996,Pilot_003,1.992,32324,5942
997,Pilot_003,1.994,32316,6000
998,Pilot_003,1.996,32311,5914
999,Pilot_003,1.998,32304,5918
1000,Pilot_003,2,32312,5937
1001,Pilot_003,2.002,32324,5952
1002,Pilot_003,2.004,32366,5944
1003,Pilot_003,2.006,32372,5945
1004,Pilot_003,2.008,32318,5927
1005,Pilot_003,2.01,32294,5920
1006,Pilot_003,2.012,32292,5974
1007,Pilot_003,2.014,32308,5941
1008,Pilot_003,2.016,32300,5950
1009,Pilot_003,2.018,32270,5913
1010,Pilot_003,2.02,32280,5911
1011,Pilot_003,2.022,32262,5912
1012,Pilot_003,2.024,32232,6054
1013,Pilot_003,2.026,32296,5989
1014,Pilot_003,2.028,32301,5956
1015,Pilot_003,2.03,32270,5949
1016,Pilot_003,2.032,32256,5952
1017,Pilot_003,2.034,32264,5919
1018,Pilot_003,2.036,32252,5914
1019,Pilot_003,2.038,32240,5921
1020,Pilot_003,2.04,32242,6019
1021,Pilot_003,2.042,32276,5952
1022,Pilot_003,2.044,32270,5966
1023,Pilot_003,2.046,32268,5943
1024,Pilot_003,2.048,32290,5944
1025,Pilot_003,2.05,32316,5932
1026,Pilot_003,2.052,32302,5929
1027,Pilot_003,2.054,32262,5927
1028,Pilot_003,2.056,32256,5926
1029,Pilot_003,2.058,32276,5923
1030,Pilot_003,2.06,32280,5922
1031,Pilot_003,2.062,32271,5919
1032,Pilot_003,2.064,32282,5942
1033,Pilot_003,2.066,32312,5940
1034,Pilot_003,2.068,32316,5939
1035,Pilot_003,2.07,32308,5948
1036,Pilot_003,2.072,32349,5942
1037,Pilot_003,2.074,32304,5948
1038,Pilot_003,2.076,32258,5953
1039,Pilot_003,2.078,32282,5958
1040,Pilot_003,2.08,32308,5950
1041,Pilot_003,2.082,32268,5946
1042,Pilot_003,2.084,32280,5922
1043,Pilot_003,2.086,32304,5994
1044,Pilot_003,2.088,32364,5958
1045,Pilot_003,2.09,32384,5957
1046,Pilot_003,2.092,32380,5918
1047,Pilot_003,2.094,32369,6031
1048,Pilot_003,2.096,32324,5969
1049,Pilot_003,2.098,32436,5949
1050,Pilot_003,2.1,32404,5953
1051,Pilot_003,2.102,32380,5920
1052,Pilot_003,2.104,32394,5997
1053,Pilot_003,2.106,32384,5982
1054,Pilot_003,2.108,32412,5978
1055,Pilot_003,2.11,32400,5975
1056,Pilot_003,2.112,32426,5994
1057,Pilot_003,2.114,32450,5990
1058,Pilot_003,2.116,32472,5988
1059,Pilot_003,2.118,32434,6004
1060,Pilot_003,2.12,32444,5964
1061,Pilot_003,2.122,32526,5947
1062,Pilot_003,2.124,32640,5914
1063,Pilot_003,2.126,32748,6070
1064,Pilot_003,2.128,32910,5990
1065,Pilot_003,2.13,33056,5962
1066,Pilot_003,2.132,33160,5950
1067,Pilot_003,2.134,33188,5950
1068,Pilot_003,2.136,33190,5929
1069,Pilot_003,2.138,33156,5920
1070,Pilot_003,2.14,33072,6024
1071,Pilot_003,2.142,33054,5987
1072,Pilot_003,2.144,33076,5965
1073,Pilot_003,2.146,33150,5947
1074,Pilot_003,2.148,33317,5953
1075,Pilot_003,2.15,33480,5945
1076,Pilot_003,2.152,33586,5953
1077,Pilot_003,2.154,33676,5940
1078,Pilot_003,2.156,33648,5920
1079,Pilot_003,2.158,33700,6099
1080,Pilot_003,2.16,33711,6031
1081,Pilot_003,2.162,33724,6027
1082,Pilot_003,2.164,33704,5989
1083,Pilot_003,2.166,33556,5990
1084,Pilot_003,2.168,33408,6024
1085,Pilot_003,2.17,33386,6032
1086,Pilot_003,2.172,33370,5997
1087,Pilot_003,2.174,33310,5965
1088,Pilot_003,2.176,33244,5959
1089,Pilot_003,2.178,33153,5949
1090,Pilot_003,2.18,33060,5923
1091,Pilot_003,2.182,32878,6121
1092,Pilot_003,2.184,32665,6001
1093,Pilot_003,2.186,32440,5954
1094,Pilot_003,2.188,32336,5950
1095,Pilot_003,2.19,32296,5923
1096,Pilot_003,2.192,32256,6020
1097,Pilot_003,2.194,32192,5981
1098,Pilot_003,2.196,32182,5949
1099,Pilot_003,2.198,32120,5955
1100,Pilot_003,2.2,32124,5931
1101,Pilot_003,2.202,32172,5925
1102,Pilot_003,2.204,32162,5970
1103,Pilot_003,2.206,32096,6006
1104,Pilot_003,2.208,32072,5966
1105,Pilot_003,2.21,32076,5959
1106,Pilot_003,2.212,32100,5924
1107,Pilot_003,2.214,32128,5988
1108,Pilot_003,2.216,32140,5960
1109,Pilot_003,2.218,32160,5925
1110,Pilot_003,2.22,32144,5989
1111,Pilot_003,2.222,32148,5963
1112,Pilot_003,2.224,32148,5930
1113,Pilot_003,2.226,32170,5953
1114,Pilot_003,2.228,32170,5930
1115,Pilot_003,2.23,32198,6035
1116,Pilot_003,2.232,32194,5967
1117,Pilot_003,2.234,32212,5954
1118,Pilot_003,2.236,32204,5932
1119,Pilot_003,2.238,32172,5936
1120,Pilot_003,2.24,32214,5992
1121,Pilot_003,2.242,32220,5962
1122,Pilot_003,2.244,32202,5933
1123,Pilot_003,2.246,32228,6017
1124,Pilot_003,2.248,32257,5958
1125,Pilot_003,2.25,32248,6106
1126,Pilot_003,2.252,32176,5954
1127,Pilot_003,2.254,32129,5925
1128,Pilot_003,2.256,32070,5957
1129,Pilot_003,2.258,32036,5933
1130,Pilot_003,2.26,31976,5954
1131,Pilot_003,2.262,31992,5927
1132,Pilot_003,2.264,32168,5973
1133,Pilot_003,2.266,32492,5959
1134,Pilot_003,2.268,32884,5934
1135,Pilot_003,2.27,33292,5927
1136,Pilot_003,2.272,33680,5930
1137,Pilot_003,2.274,34172,6005
1138,Pilot_003,2.276,34724,5953
1139,Pilot_003,2.278,35340,5945
1140,Pilot_003,2.28,35976,5921
1141,Pilot_003,2.282,36522,6033
1142,Pilot_003,2.284,36847,5997
1143,Pilot_003,2.286,37152,5943
1144,Pilot_003,2.288,37376,5925
1145,Pilot_003,2.29,37568,5911
1146,Pilot_003,2.292,37352,6137
1147,Pilot_003,2.294,36884,6122
1148,Pilot_003,2.296,36472,6137
1149,Pilot_003,2.298,35892,6011
1150,Pilot_003,2.3,35086,6021
1151,Pilot_003,2.302,34164,6023
1152,Pilot_003,2.304,33208,6000
1153,Pilot_003,2.306,32320,5988
1154,Pilot_003,2.308,31662,5970
1155,Pilot_003,2.31,31032,5978
1156,Pilot_003,2.312,30604,5968
1157,Pilot_003,2.314,30520,5959
1158,Pilot_003,2.316,30529,5942
1159,Pilot_003,2.318,30625,5922
1160,Pilot_003,2.32,30812,6117
1161,Pilot_003,2.322,30974,5993
1162,Pilot_003,2.324,31145,5957
1163,Pilot_003,2.326,31300,5959
1164,Pilot_003,2.328,31492,5952
1165,Pilot_003,2.33,31648,5927
1166,Pilot_003,2.332,31782,5992
1167,Pilot_003,2.334,31885,5960
1168,Pilot_003,2.336,31992,5924
1169,Pilot_003,2.338,32008,6025
1170,Pilot_003,2.34,31968,5956
1171,Pilot_003,2.342,31944,5959
1172,Pilot_003,2.344,31964,5928
1173,Pilot_003,2.346,31985,5926
1174,Pilot_003,2.348,31978,5925
1175,Pilot_003,2.35,32008,5930
1176,Pilot_003,2.352,32034,5932
1177,Pilot_003,2.354,32064,6049
1178,Pilot_003,2.356,32064,5991
1179,Pilot_003,2.358,32056,5974
1180,Pilot_003,2.36,32066,5948
1181,Pilot_003,2.362,32132,5958
1182,Pilot_003,2.364,32152,5946
1183,Pilot_003,2.366,32080,5931
1184,Pilot_003,2.368,32078,5932
1185,Pilot_003,2.37,32080,5930
1186,Pilot_003,2.372,32103,5943
1187,Pilot_003,2.374,32092,5935
1188,Pilot_003,2.376,32138,5928
1189,Pilot_003,2.378,32152,5927
1190,Pilot_003,2.38,32182,5932
1191,Pilot_003,2.382,32196,5955
1192,Pilot_003,2.384,32200,5958
1193,Pilot_003,2.386,32252,5955
1194,Pilot_003,2.388,32254,5964
1195,Pilot_003,2.39,32276,5941
1196,Pilot_003,2.392,32268,5951
1197,Pilot_003,2.394,32320,5948
1198,Pilot_003,2.396,32292,5931
1199,Pilot_003,2.398,32320,5926
1200,Pilot_003,2.4,32305,5926
1201,Pilot_003,2.402,32312,5951
1202,Pilot_003,2.404,32344,5954
1203,Pilot_003,2.406,32360,5999
1204,Pilot_003,2.408,32356,6073
1205,Pilot_003,2.41,32396,5931
1206,Pilot_003,2.412,32396,5922
1207,Pilot_003,2.414,32384,5945
1208,Pilot_003,2.416,32388,5928
1209,Pilot_003,2.418,32464,5924
1210,Pilot_003,2.42,32488,5927
1211,Pilot_003,2.422,32535,5934
1212,Pilot_003,2.424,32612,6080
1213,Pilot_003,2.426,32636,5934
1214,Pilot_003,2.428,32668,5922
1215,Pilot_003,2.43,32648,5926
1216,Pilot_003,2.432,32670,5928
1217,Pilot_003,2.434,32660,5935
1218,Pilot_003,2.436,32706,5941
1219,Pilot_003,2.438,32775,5937
1220,Pilot_003,2.44,32812,5949
1221,Pilot_003,2.442,32876,5942
1222,Pilot_003,2.444,32916,5957
1223,Pilot_003,2.446,32908,5958
1224,Pilot_003,2.448,32824,5952
1225,Pilot_003,2.45,32850,5943
1226,Pilot_003,2.452,32884,5932
1227,Pilot_003,2.454,32948,5927
1228,Pilot_003,2.456,32977,5927
1229,Pilot_003,2.458,32932,5924
1230,Pilot_003,2.46,32983,5926
1231,Pilot_003,2.462,32996,5929
1232,Pilot_003,2.464,33010,5928
1233,Pilot_003,2.466,33054,6086
1234,Pilot_003,2.468,33076,6004
1235,Pilot_003,2.47,33136,5970
1236,Pilot_003,2.472,33177,5985
1237,Pilot_003,2.474,33210,6015
1238,Pilot_003,2.476,33214,5964
1239,Pilot_003,2.478,33212,5958
1240,Pilot_003,2.48,33256,5926
1241,Pilot_003,2.482,33326,6003
1242,Pilot_003,2.484,33384,5956
1243,Pilot_003,2.486,33432,5942
1244,Pilot_003,2.488,33505,5931
1245,Pilot_003,2.49,33572,6043
1246,Pilot_003,2.492,33604,6029
1247,Pilot_003,2.494,33610,6009
1248,Pilot_003,2.496,33664,6000
1249,Pilot_003,2.498,33680,5958
1250,Pilot_003,2.5,33692,5954
1251,Pilot_003,2.502,33708,5923
1252,Pilot_003,2.504,33750,6054
1253,Pilot_003,2.506,33828,5999
1254,Pilot_003,2.508,33876,5948
1255,Pilot_003,2.51,33856,5951
1256,Pilot_003,2.512,33892,5921
1257,Pilot_003,2.514,33956,5926
1258,Pilot_003,2.516,34008,6134
1259,Pilot_003,2.518,34010,6013
1260,Pilot_003,2.52,33972,5968
1261,Pilot_003,2.522,33964,5958
1262,Pilot_003,2.524,33950,5959
1263,Pilot_003,2.526,33966,5928
1264,Pilot_003,2.528,33944,5928
1265,Pilot_003,2.53,33953,5980
1266,Pilot_003,2.532,33996,5941
1267,Pilot_003,2.534,33984,5999
1268,Pilot_003,2.536,33992,5932
1269,Pilot_003,2.538,34012,5969
1270,Pilot_003,2.54,34004,5924
1271,Pilot_003,2.542,33932,6012
1272,Pilot_003,2.544,33886,5957
1273,Pilot_003,2.546,33828,5927
1274,Pilot_003,2.548,33788,5973
1275,Pilot_003,2.55,33732,5937
1276,Pilot_003,2.552,33704,6116
1277,Pilot_003,2.554,33652,5999
1278,Pilot_003,2.556,33568,5952
1279,Pilot_003,2.558,33524,5939
1280,Pilot_003,2.56,33500,5927
1281,Pilot_003,2.562,33438,6093
1282,Pilot_003,2.564,33364,5991
1283,Pilot_003,2.566,33297,5958
1284,Pilot_003,2.568,33253,5959
1285,Pilot_003,2.57,33114,5967
1286,Pilot_003,2.572,33000,5927
1287,Pilot_003,2.574,32946,5933
1288,Pilot_003,2.576,32889,6022
1289,Pilot_003,2.578,32830,6001
1290,Pilot_003,2.58,32757,5960
1291,Pilot_003,2.582,32700,5972
1292,Pilot_003,2.584,32650,5935
1293,Pilot_003,2.586,32601,6018
1294,Pilot_003,2.588,32568,5969
1295,Pilot_003,2.59,32506,5936
1296,Pilot_003,2.592,32456,6009
1297,Pilot_003,2.594,32444,5987
1298,Pilot_003,2.596,32400,5958
1299,Pilot_003,2.598,32360,5968
1300,Pilot_003,2.6,32288,5949
1301,Pilot_003,2.602,32268,5935
1302,Pilot_003,2.604,32240,6108
1303,Pilot_003,2.606,32244,6064
1304,Pilot_003,2.608,32248,6127
1305,Pilot_003,2.61,32252,6052
1306,Pilot_003,2.612,32250,6000
1307,Pilot_003,2.614,32234,5971
1308,Pilot_003,2.616,32262,5970
1309,Pilot_003,2.618,32278,5938
1310,Pilot_003,2.62,32276,6096
1311,Pilot_003,2.622,32308,6041
1312,Pilot_003,2.624,32284,6014
1313,Pilot_003,2.626,32264,5989
1314,Pilot_003,2.628,32284,5977
1315,Pilot_003,2.63,32284,5972
1316,Pilot_003,2.632,32292,5959
1317,Pilot_003,2.634,32308,5956
1318,Pilot_003,2.636,32321,5958
1319,Pilot_003,2.638,32340,5950
1320,Pilot_003,2.64,32352,5946
1321,Pilot_003,2.642,32316,5942
1322,Pilot_003,2.644,32337,6053
1323,Pilot_003,2.646,32418,6023
1324,Pilot_003,2.648,32406,6025
1325,Pilot_003,2.65,32416,6026
1326,Pilot_003,2.652,32428,6033
1327,Pilot_003,2.654,32406,6006
1328,Pilot_003,2.656,32414,6010
1329,Pilot_003,2.658,32444,6012
1330,Pilot_003,2.66,32436,5999
1331,Pilot_003,2.662,32464,6001
1332,Pilot_003,2.664,32464,6018
1333,Pilot_003,2.666,32456,6142
1334,Pilot_003,2.668,32476,5953
1335,Pilot_003,2.67,32484,5951
1336,Pilot_003,2.672,32508,5962
1337,Pilot_003,2.674,32532,6020
1338,Pilot_003,2.676,32502,5983
1339,Pilot_003,2.678,32500,5990
1340,Pilot_003,2.68,32482,5957
1341,Pilot_003,2.682,32464,5955
1342,Pilot_003,2.684,32532,5959
1343,Pilot_003,2.686,32552,6026
1344,Pilot_003,2.688,32602,6043
1345,Pilot_003,2.69,32580,6103
1346,Pilot_003,2.692,32534,6137
1347,Pilot_003,2.694,32542,6114
1348,Pilot_003,2.696,32538,6056
1349,Pilot_003,2.698,32576,6051
1350,Pilot_003,2.7,32556,6028
1351,Pilot_003,2.702,32510,6153
1352,Pilot_003,2.704,32520,6083
1353,Pilot_003,2.706,32508,6071
1354,Pilot_003,2.708,32549,6119
1355,Pilot_003,2.71,32560,5962
1356,Pilot_003,2.712,32540,5951
1357,Pilot_003,2.714,32468,5957
1358,Pilot_003,2.716,32364,5955
1359,Pilot_003,2.718,32380,5957
1360,Pilot_003,2.72,32400,5959
1361,Pilot_003,2.722,32401,5954
1362,Pilot_003,2.724,32406,5957
1363,Pilot_003,2.726,32434,5970
1364,Pilot_003,2.728,32424,5961
1365,Pilot_003,2.73,32422,5965
1366,Pilot_003,2.732,32394,6028
1367,Pilot_003,2.734,32366,5980
1368,Pilot_003,2.736,32443,5961
1369,Pilot_003,2.738,32436,5956
1370,Pilot_003,2.74,32428,5966
1371,Pilot_003,2.742,32488,5990
1372,Pilot_003,2.744,32430,5988
1373,Pilot_003,2.746,32372,5996
1374,Pilot_003,2.748,32410,5991
1375,Pilot_003,2.75,32408,5991
1376,Pilot_003,2.752,32430,5988
1377,Pilot_003,2.754,32424,6001
1378,Pilot_003,2.756,32448,6022
1379,Pilot_003,2.758,32416,5967
1380,Pilot_003,2.76,32392,5958
1381,Pilot_003,2.762,32392,5992
1382,Pilot_003,2.764,32417,5990
1383,Pilot_003,2.766,32416,5956
1384,Pilot_003,2.768,32428,6084
1385,Pilot_003,2.77,32414,5986
1386,Pilot_003,2.772,32404,5969
1387,Pilot_003,2.774,32417,6141
1388,Pilot_003,2.776,32414,5993
1389,Pilot_003,2.778,32462,5973
1390,Pilot_003,2.78,32484,5965
1391,Pilot_003,2.782,32464,5994
1392,Pilot_003,2.784,32434,5958
1393,Pilot_003,2.786,32437,6037
1394,Pilot_003,2.788,32452,5989
1395,Pilot_003,2.79,32412,6141
1396,Pilot_003,2.792,32382,6007
1397,Pilot_003,2.794,32402,5971
1398,Pilot_003,2.796,32444,6043
1399,Pilot_003,2.798,32456,5994
1400,Pilot_003,2.8,32444,6058
1401,Pilot_003,2.802,32476,5990
1402,Pilot_003,2.804,32485,5962
1403,Pilot_003,2.806,32474,5958
1404,Pilot_003,2.808,32472,5956
1405,Pilot_003,2.81,32456,5960
1406,Pilot_003,2.812,32420,6055
1407,Pilot_003,2.814,32455,6053
1408,Pilot_003,2.816,32458,6096
1409,Pilot_003,2.818,32464,6151
1410,Pilot_003,2.82,32440,5958
1411,Pilot_003,2.822,32476,5958
1412,Pilot_003,2.824,32512,5957
1413,Pilot_003,2.826,32592,5966
1414,Pilot_003,2.828,32664,5977
1415,Pilot_003,2.83,32796,6039
1416,Pilot_003,2.832,32948,5951
1417,Pilot_003,2.834,33040,5991
1418,Pilot_003,2.836,33161,5990
1419,Pilot_003,2.838,33216,5978
1420,Pilot_003,2.84,33228,5959
1421,Pilot_003,2.842,33252,5960
1422,Pilot_003,2.844,33248,6028
1423,Pilot_003,2.846,33250,5992
1424,Pilot_003,2.848,33244,5955
1425,Pilot_003,2.85,33264,6034
1426,Pilot_003,2.852,33301,5987
1427,Pilot_003,2.854,33326,5988
1428,Pilot_003,2.856,33478,5958
1429,Pilot_003,2.858,33652,5957
1430,Pilot_003,2.86,33710,5991
1431,Pilot_003,2.862,33688,5988
1432,Pilot_003,2.864,33702,5960
1433,Pilot_003,2.866,33724,6129
1434,Pilot_003,2.868,33708,6042
1435,Pilot_003,2.87,33644,6012
1436,Pilot_003,2.872,33512,5979
1437,Pilot_003,2.874,33392,5989
1438,Pilot_003,2.876,33316,5951
1439,Pilot_003,2.878,33287,6019
1440,Pilot_003,2.88,33298,5990
1441,Pilot_003,2.882,33268,5951
1442,Pilot_003,2.884,33202,5956
1443,Pilot_003,2.886,33102,6076
1444,Pilot_003,2.888,32792,6063
1445,Pilot_003,2.89,32516,5954
1446,Pilot_003,2.892,32310,5945
